id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
30213231,Nice room in Sai Yun Pun shared apt. ( S4d),97240131,Jov,,Central & Western,22.28499,114.14312,Private room,190,29,2,2024-05-31,0.04,290,363,0,
30236485,Walk to Time Square! Causeway bay (c23c),97240131,Jov,,Wan Chai,22.27733,114.17987,Private room,,29,0,,,290,364,0,
30237519,Walk to Time Square! Causeway bay (c23d),97240131,Jov,,Wan Chai,22.279,114.17855,Private room,160,29,0,,,290,363,0,
30255511,Nice Shared Flat in Prince Edward (PE1c),97240131,Jov,,Sham Shui Po,22.32797,114.16787,Private room,160,29,0,,,290,363,0,
30256439,504（2ppl),54924991,Raymond,,Yau Tsim Mong,22.30461,114.17071,Private room,367,1,35,2025-09-22,0.43,10,209,25,
30258594,kowloon and hongkong side sale room,97240131,Jov,,Wan Chai,22.27866,114.18162,Private room,160,29,1,2019-01-31,0.01,290,363,0,
30258857,Sale room hongkong and kowloon side,97240131,Jov,,Wan Chai,22.27876,114.18196,Private room,160,29,0,,,290,363,0,
30294282,Spacious Houseboat - Whole Boat - Near Soho East,10086415,Alick,,Eastern,22.28295,114.23046,Entire home/apt,2793,1,100,2025-05-26,1.21,2,355,7,
30297137,Yau Ma Tei room for 1 person (Y2f),97240131,Jov,,Yau Tsim Mong,22.3103,114.17157,Private room,160,29,0,,,290,363,0,
30326821,Shared flat in Fortress Hill with Lift (F3a),67709885,Steven,,Eastern,22.29094,114.19392,Private room,160,29,1,2021-03-26,0.02,281,363,0,
30333295,Nice shared Flat in Yau Ma Tei (Y8f),97240131,Jov,,Yau Tsim Mong,22.31439,114.17198,Private room,180,29,0,,,290,363,0,
30411205,"Modern 1 bedroom, great central location.",59475004,Sabrina,,Central & Western,22.28171,114.15104,Entire home/apt,,5,12,2024-08-22,0.14,1,0,0,
30437057,Stunning Discovery Bay Seaview Designer Flat,80407681,Charles,,Islands,22.29615,114.02123,Entire home/apt,2000,2,95,2024-12-26,1.15,1,177,1,
30484452,A room available in Sham Sui Po(sp4a),4584648,Ivy,,Sham Shui Po,22.32555,114.16024,Private room,160,30,0,,,353,121,0,
30484700,Sharing flat available in Tsim sha Tsui (t4b),4584648,Ivy,,Yau Tsim Mong,22.29866,114.1714,Private room,174,30,0,,,353,180,0,
30485221,1000 sqft Rooftop  own room in shared apt (y8h),4584648,Ivy,,Yau Tsim Mong,22.31256,114.17026,Private room,190,30,0,,,353,364,0,
30489239,c27as studio (causeway bay),4584648,Ivy,,Wan Chai,22.28073,114.18325,Private room,240,30,0,,,353,90,0,
30490585,North Point Room Available in Flat/Share (N5d),4584648,Ivy,,Yau Tsim Mong,22.31988,114.17069,Private room,,30,1,2024-10-11,0.09,353,0,1,
30490982,Room in Sai Ying Pun  Share flat S4e,4584648,Ivy,,Central & Western,22.2861,114.14235,Private room,,31,0,,,353,364,0,
30494795,Family Room  Next to Jordan MTR Private Bathroom,7582499,Max,,Yau Tsim Mong,22.30584,114.17053,Private room,322,1,11,2024-07-26,0.14,13,233,0,
30494980,703 Twin Room Next to Jordan MTR Private Bathroom,7582499,Max,,Yau Tsim Mong,22.30431,114.17042,Private room,301,1,82,2025-09-09,1.00,13,247,16,
30494998,701 Single Room-Next To Jordan MTR,7582499,Max,,Yau Tsim Mong,22.3056,114.17044,Private room,183,1,19,2024-06-13,0.23,13,221,0,
30516890,Nice Shared flat in Central (ML3c),97240131,Jov,,Central & Western,22.28079,114.15053,Private room,160,29,0,,,290,363,0,
30517749,Nice Flat Share Room in Kennedy Town (K6d),67709885,Steven,,Central & Western,22.28359,114.12588,Private room,230,30,0,,,281,363,0,
30518217,Wanchai Room Flat Share (MH2d),67709885,Steven,,Wan Chai,22.27787,114.18061,Private room,,29,0,,,281,364,0,
30518564,Room available in Flat Share Mid Levels (ML7c),67709885,Steven,,Central & Western,22.28201,114.15226,Private room,160,29,0,,,281,363,0,
30540700,Yau Ma Tei  Room in Shared Flat (Y8e),97240131,Jov,,Yau Tsim Mong,22.31494,114.16864,Private room,183,29,1,2019-04-08,0.01,290,363,0,
30575996,Y8f share flat (Yau Ma Tei),4584648,Ivy,,Yau Tsim Mong,22.31229,114.17235,Private room,183,30,0,,,353,364,0,
30679005,Studio Room in Causeway Bay (c25as),97240131,Jov,,Wan Chai,22.27813,114.18272,Private room,,29,0,,,290,364,0,
30683557,"HENNESSY RD STUDIO + BALCONY, CAUSEWAY BAY",156409670,Tushita,,Wan Chai,22.27714,114.17727,Entire home/apt,575,28,0,,,87,364,0,
30684687,香港高鐵站全新裝修豪華持牌賓館2人房601室1.2米雙人床沒窗,15210533,Yoyo,,Yau Tsim Mong,22.30745,114.16793,Private room,,1,9,2024-02-12,0.11,3,0,0,
30777069,Quiet cozy studio in Yau Ma Tei (Y9b),67709885,Steven,,Yau Tsim Mong,22.31439,114.16883,Entire home/apt,250,30,0,,,281,330,0,
30778599,Comfy bed for single traveller(S1),83272651,Seven,,Wan Chai,22.27881,114.16923,Shared room,243,30,4,2019-02-09,0.05,2,75,0,
30778670,Family Room Ensuite@269 Hennessy Road,2767794,Check Inn HK,,Wan Chai,22.27767,114.17592,Private room,668,1,40,2025-08-10,0.49,25,346,8,
30798668,HS4-4人双床房+旺角购物天堂+过境首选+地铁3分钟+香港人气最旺+美食中心,122131447,Debe,,Yau Tsim Mong,22.31603,114.17422,Private room,772,1,31,2025-04-15,0.38,71,32,6,
30799096,HS3-3人双床房/地铁3分钟/朗豪坊/女人街/旺角闹市中心,122131447,Debe,,Yau Tsim Mong,22.3158,114.17233,Private room,677,1,16,2023-11-22,0.20,71,29,0,
30923147,The Red House,33614377,Zara,,Sai Kung,22.38069,114.27096,Entire home/apt,1228,28,279,2023-11-29,3.43,1,175,0,
30941011,(HL) 尖沙咀 2房大廳 3床 加連威老道 5分鐘直達地鐵站 適合2-6人入住,216207826,Sam,,Yau Tsim Mong,22.29994773864746,114.1748275756836,Entire home/apt,865,28,112,2025-09-07,1.39,4,186,45,
30943450,"ZA Newly Renovated 8B , 2 BR @ Tin Hau MTR",6067974,Wilson,,Wan Chai,22.28608,114.19084,Entire home/apt,1200,28,0,,,69,180,0,
30945538,Prince Edward- Room for 2 w/lift  ( PE1a),97240131,Jov,,Yau Tsim Mong,22.32216,114.16992,Private room,160,29,0,,,290,363,0,
30946893,ZA Newly renovated (9) Explore like a local,6067974,Wilson,,Eastern,22.288866,114.193657,Entire home/apt,1176,28,3,2022-02-12,0.04,69,360,0,
30979121,高雅公寓4-5人4床油麻地地鐵口一分鐘 香港主街道彌敦道正街,9157229,希柚,,Yau Tsim Mong,22.31179,114.17059,Entire home/apt,1322,2,13,2024-08-12,0.17,7,279,0,
31000569,Relaxing place and good transportation!,31520347,San,,Tai Po,22.45953,114.20611,Private room,1229,1,1,2019-02-09,0.01,3,90,0,
31030991,Causeway Bay  Studio for 2 person w/lift ( c25c),67709885,Steven,,Wan Chai,22.28047,114.18157,Entire home/apt,250,29,0,,,281,364,0,
31034089,New★Quadruple room next to Tsim Sha Tsui station,152032844,WinGwinG,,Yau Tsim Mong,22.29707,114.17238,Private room,368,1,52,2025-08-27,0.65,8,255,13,
31065907,New★(4PPL)Quadruple room Next to Tsim Sha Tsui,152032844,WinGwinG,,Yau Tsim Mong,22.29707,114.17238,Private room,405,1,74,2025-08-31,0.90,8,259,18,
31066268,New★Family room(3ppl)Next to Tsim Sha Tsui station,152032844,WinGwinG,,Yau Tsim Mong,22.29707,114.17238,Private room,341,1,100,2025-08-31,1.23,8,258,26,
31067583,超讚酒店式四人房--樓下步行2分鐘即達旺角、太子地鐵站/巴士站，近朗豪坊，女人街，波鞋街,187197367,Billy,,Yau Tsim Mong,22.32183,114.16862,Private room,,1,3,2019-05-02,0.04,14,78,0,
31075160,超讚酒店式标准间 步行2分鐘即達旺角 太子地鐵站/巴士站，近朗豪坊，女人街，波鞋街,187197367,Billy,,Yau Tsim Mong,22.32183,114.16862,Private room,463,1,12,2025-07-13,0.15,14,77,1,
31093633,room in share apartment at YMT (Y2f),67709885,Steven,,Yau Tsim Mong,22.31198,114.17217,Private room,180,29,0,,,281,363,0,
31128679,Small Room in Sham shui po  sp4e,4584648,Ivy,,Sham Shui Po,22.32666,114.16218,Private room,,30,1,2023-12-02,0.05,353,7,0,
31129478,great room available in Yau Ma Tei(y8h),4584648,Ivy,,Yau Tsim Mong,22.31415,114.17186,Private room,190,28,0,,,353,364,0,
31132773,Double Room in Tsim Sha Tsui (W.S.I. Guesthouse),214793286,Wai Kit,,Yau Tsim Mong,22.29718,114.17363,Private room,,2,4,2024-12-03,0.17,23,90,1,
31133368,Double Room in Tsim Sha Tsui (W.S.I. Apartment),214793286,Wai Kit,,Yau Tsim Mong,22.29665,114.17165,Private room,,2,4,2025-06-27,0.05,23,90,1,
31154958,2-bedroom near Ho Man Tin MTR,56570136,The Grand Blossom,,Kowloon City,22.30771,114.18453,Private room,,1,3,2025-06-29,0.05,69,0,1,
31160244,Affordable room in Causeway bay - C22b,4584648,Ivy,,Wan Chai,22.28045,114.18309,Private room,180,29,0,,,353,363,0,
31184690,香港全新装修尖沙咀高铁站宾馆606房,229416600,樱桃,,Yau Tsim Mong,22.30609,114.16735,Private room,,1,56,2024-07-27,0.69,1,0,0,
31214249,3-bedrooms apartment near Ho Man Tin MTR,56570136,The Grand Blossom,,Kowloon City,22.3084,114.18384,Private room,,1,1,2025-08-17,0.77,69,0,1,
31225455,Brand new village hse - ind room w single bed西貢蠔涌,82984942,Sangsang,,Sai Kung,22.29764767762785,114.28703438598923,Private room,316,1,6,2025-08-24,0.08,2,362,3,
31229029,靚香港高鐵站高級持牌賓館2人房607,15210533,Yoyo,,Yau Tsim Mong,22.30598,114.16813,Private room,,1,8,2024-05-16,0.36,3,0,0,
31300616,Cosy Apartment in Heart of the City - A,57169226,Ace,,Yau Tsim Mong,22.29706,114.17271,Entire home/apt,549,30,4,2023-04-14,0.06,10,82,0,
31320082,Cosy Apartment in Heart of the City - B,57169226,Ace,,Yau Tsim Mong,22.29694,114.17279,Entire home/apt,449,30,17,2024-01-27,0.21,10,81,0,
31328431,景觀開揚studio flat,234517747,"May, Cheuk Yin",,Wong Tai Sin,22.3376,114.1942,Entire home/apt,403,30,58,2024-03-24,0.72,1,243,0,
31329575,Prince Edward SMALL room -- with Lift  (PE4a),97240131,Jov,,Sham Shui Po,22.32945,114.16714,Private room,160,29,0,,,290,363,0,
31363590,3BR Modern Villa near Temple St night market,234872048,Karman,,Yau Tsim Mong,22.314,114.16767,Entire home/apt,766,28,185,2025-09-05,2.28,2,233,10,
31371420,Twin Room Tsim Sha Tsui,214793286,Wai Kit,,Yau Tsim Mong,22.29595,114.17119,Private room,,1,8,2025-08-30,0.39,23,270,3,
31399705,Spacious Family friendly 3BR Apt in Quarry Bay,41256378,Yeni,,Eastern,22.285617045028395,114.2134015943254,Entire home/apt,,2,9,2025-08-22,0.11,1,1,4,
31427826,長洲島 海景套房,43233075,Peter,,Islands,22.21277,114.0285,Entire home/apt,440,1,557,2025-09-14,6.85,2,255,57,
31452266,Sai Yun Pun - BIG Room for 2 with lift !  (s3c),4584648,Ivy,,Central & Western,22.28906,114.14455,Private room,160,29,0,,,353,363,0,
31454514,ZA Newly Renovated ( Sai Wan ) 05@ HKU Station,6067974,Wilson,,Central & Western,22.28658,114.1335,Entire home/apt,1500,30,6,2025-02-02,0.13,69,179,1,
31457523,LKR 3B1: 2 BR Apartment Next to Century Hotel,1375696,C S,,Wan Chai,22.27703,114.1761,Entire home/apt,,28,19,2024-01-30,0.24,2,53,0,
31476198,"双人獨立套房，Room8,位於繁盛彌敦道，交通方便，全新裝修，干淨整潔，附近大型購物商場，購物方便",188099964,Virginia,,Yau Tsim Mong,22.31802,114.17065,Private room,,28,37,2025-05-27,0.45,6,86,1,
31528991,"Spacious 3 BR home with terrace, premium location.",59114014,Jeanne,,Wan Chai,22.2744557,114.1689973,Entire home/apt,2000,1,0,,,1,103,0,
31546840,ZA 2 Br ! Newly Renovated 04@ HKU MTR Station,6067974,Wilson,,Central & Western,22.28511,114.13398,Entire home/apt,1403,30,4,2025-08-24,0.05,69,363,1,
31573817,靓香港高铁站高级持牌宾馆2人房2号房,15210533,Yoyo,,Yau Tsim Mong,22.30318,114.17132,Private room,,1,22,2024-04-15,0.94,3,0,0,
31582088,"HOI-KUNG COURT STUDIO on GLOUCESTER RD , CWB HK",156409670,Tushita,,Wan Chai,22.28109,114.18226,Entire home/apt,685,28,1,2019-08-17,0.01,87,364,0,
31616644,"Paterson Strt, CWB Studio in 150sqft. HongKong",138649185,Sidharth,,Wan Chai,22.28218,114.18544,Entire home/apt,1100,28,0,,,135,364,0,
31724320,DOUBLE STUDIO ON GLOUCESTER RD. CWB,156409670,Tushita,,Wan Chai,22.28062,114.18265,Entire home/apt,534,30,0,,,87,364,0,
31726861,"COMPACT STUDIO ON PAK SHA RD, CWB.",156409670,Tushita,,Wan Chai,22.27879,114.18539,Entire home/apt,385,30,0,,,87,364,0,
31807209,Causeway Bay studio Room(C7bs),97240131,Jov,,Wan Chai,22.27947,114.17983,Private room,280,29,0,,,290,364,0,
31812431,Nice room available in central(ml9b),4584648,Ivy,,Central & Western,22.28013,114.15475,Private room,180,29,0,,,353,364,0,
31824750,ZA Newly Renovated @ Wan Chai ! Local live here,6067974,Wilson,,Wan Chai,22.27761,114.17731,Entire home/apt,1400,60,1,2020-08-07,0.02,69,179,0,
31842994,"STUDIO SET-UP W/D GARDEN VIEW, CENTRAL HK.",138649185,Sidharth,,Wan Chai,22.28551,114.19159,Entire home/apt,2220,15,0,,,135,363,0,
31854464,ZA Newly renovated (10D) Explore like a local,6067974,Wilson,,Wan Chai,22.28506,114.19017,Entire home/apt,1200,28,2,2022-07-17,0.03,69,270,0,
31854535,Entire studio kitchen&bathroom WanChai Causewaybay,230300016,George,,Wan Chai,22.28076,114.17283,Entire home/apt,400,28,54,2025-07-28,0.67,5,38,2,
31875241,"2 BR/1.5 Bath SeaView, 20 mins to central, nearMTR",78537438,Ivan,,Eastern,22.27825,114.23971,Entire home/apt,1700,30,0,,,1,83,0,
31891513,Cozy flat 5mins away from SOHO,43603023,Vanessa,,Central & Western,22.28375951558663,114.14955083280802,Entire home/apt,837,6,9,2024-12-28,0.37,1,83,2,
31891565,1-bedroom apartment with private rooftop in Soho,6094399,Yohann,,Central & Western,22.28412,114.1519,Entire home/apt,900,3,18,2025-08-31,0.84,1,36,13,
31967692,"COMPACT STUDIO NEXT TO MTR, SHEUNG WAN",156409670,Tushita,,Central & Western,22.28683,114.15175,Entire home/apt,507,28,1,2019-02-27,0.01,87,364,0,
31970788,Triple Room (Private Bathroom) 3 人套房,30098437,Dragon Hostel,,Yau Tsim Mong,22.32029,114.17164,Private room,428,1,22,2025-04-14,0.28,18,333,7,
31976530,4people Room (Private Bathroom),30098437,Dragon Hostel,,Yau Tsim Mong,22.32051,114.17169,Private room,600,1,1,2019-04-07,0.01,18,337,0,
31995880,TST Metro 4 guests 2 bedrooms 1 bathroom,239898686,Francis,,Yau Tsim Mong,22.29829978942871,114.17340850830078,Entire home/apt,2350,3,131,2025-06-02,1.63,2,229,17,
32058300,STUDIO @NATHAN ROAD,138649185,Sidharth,,Yau Tsim Mong,22.30165,114.17169,Entire home/apt,750,30,0,,,135,364,0,
32099636,"Family Rm@Inn Square, Jordan, TST#15",34642523,Inn Square,,Yau Tsim Mong,22.30607,114.16788,Private room,,28,13,2025-02-21,0.16,10,0,1,
32100077,"Single Rm@Inn Square, Jordan, TST #16",34642523,Inn Square,,Yau Tsim Mong,22.30658,114.1678,Entire home/apt,85,28,7,2025-03-02,0.09,10,0,3,
32114288,3-bedroom apartment Ho Man Tin MTR,56570136,The Grand Blossom,,Kowloon City,22.30861,114.18352,Entire home/apt,,1,9,2025-08-15,0.16,69,0,2,
32142740,Causeway Bay Room for 2 -- opposite Times Sq (c2b),97240131,Jov,,Wan Chai,22.27759,114.18006,Private room,160,29,0,,,290,363,0,
32202995,"183sq.ft., HOMESPACE ON PATERSON STRT. CWB",138649185,Sidharth,,Wan Chai,22.28049,114.18636,Entire home/apt,634,28,0,,,135,364,0,
32204369,"8th Floor, Studios on Paterson Street;CWB-HK",138649185,Sidharth,,Wan Chai,22.28141,114.18622,Entire home/apt,600,28,0,,,135,364,0,
32229230,*SOHO Studio for 2 Charm 5 mins MTR # Nov 20% off,1304493,Yi Chien,,Central & Western,22.28551542030873,114.15032940115385,Entire home/apt,560,7,1,2025-07-31,0.55,1,85,1,
32230189,Sales Sales Quiet Studio in North Point (N7ds),67709885,Steven,,Eastern,22.29173,114.20296,Private room,230,29,0,,,281,363,0,
32246877,"SPACIOUS STUDIO on GREAT GEORGE STREET, CWB",138649185,Sidharth,,Wan Chai,22.28072,114.18596,Entire home/apt,585,28,0,,,135,364,0,
32247125,"SPACIOUS STUDIO ON GREAT GEORGE STREET, CWB.",156409670,Tushita,,Wan Chai,22.2799,114.18433,Entire home/apt,560,25,0,,,87,364,0,
32297024,!Luxury Studio @Central  steps from Escalator,242439335,Kyle,,Central & Western,22.28272,114.15011,Entire home/apt,10851,22,14,2019-09-03,0.17,1,365,0,
32367951,"(LSC) TST, 2Beds, Granville Rd, 5mins MTR, Netflix",216207826,Sam,,Yau Tsim Mong,22.30093,114.17404,Entire home/apt,772,28,95,2025-08-18,1.18,4,82,38,
32387873,銅鑼灣核心地帶 傳統豪宅區 Causeway Bay Comfy Studio for 2,20535130,Ken,,Wan Chai,22.28294,114.18483,Entire home/apt,,28,35,2022-09-18,0.44,5,0,0,
32406674,Flat Share Room in Hunghom(H1c),97240131,Jov,,Kowloon City,22.31058,114.18854,Private room,200,29,0,,,290,364,0,
32411852,"North Point BR in a flat, by harbour, market &MTR",1267685,Lee,,Eastern,22.28612,114.20073,Private room,248,60,2,2022-11-20,0.03,3,67,0,
32447124,Sai Ying Poon Room for 1 -- Near HKU  (S3a),97240131,Jov,,Central & Western,22.28716,114.14471,Private room,,29,0,,,290,364,0,
32451816,Room available in Tsim Sha Tsui - T5d,4584648,Ivy,,Yau Tsim Mong,22.29911,114.17331,Private room,180,30,0,,,353,363,0,
32452047,Ho Man Tin Mtr 3-bedroom suite,56570136,The Grand Blossom,,Kowloon City,22.30701,114.18538,Entire home/apt,,1,4,2025-07-28,0.06,69,0,1,
32452078,"Urban Suite, Princeton Residence, excl.",243798969,Cheng,,Eastern,22.2919,114.1972,Entire home/apt,,28,0,,,5,0,0,
32464752,Peaceful Mid-Level North Point HK 低密豪宅区 北角半山云景道,130361664,Philip,,Eastern,22.28614,114.19888,Private room,339,28,34,2025-07-01,0.43,2,56,3,
32490678,185 Entire flat w. ensuit bedroom cozy Terrace,162428539,Sunok,,Central & Western,22.28777,114.14964,Entire home/apt,1422,28,8,2024-06-23,0.10,13,270,0,
32506738,"TWIN-BED SET UP ON CLEVELAND ST, CWB",156409670,Tushita,,Wan Chai,22.28339,114.18518,Entire home/apt,534,30,0,,,87,364,0,
32537617,Cozy Apt 12F Downtown Sleeps 6ppl MTR downstairs!,21591327,Marcey,,Yau Tsim Mong,22.30513,114.17057,Entire home/apt,393,1,110,2025-09-15,1.38,21,0,34,
32537955,Downtown Sleeps 6 Studio APT Pec MTR downstairs!,21591327,Marcey,,Yau Tsim Mong,22.30501,114.17155,Entire home/apt,353,1,88,2025-09-05,1.10,21,288,38,
32563788,150 SQ FT. COMPACT  STUDIO SPACE AT MERCER STREET,138649185,Sidharth,,Central & Western,22.28436,114.1527,Entire home/apt,,30,0,,,135,364,0,
32564430,"150 sq. ft., STUDIO SPACE ON MERCER STREET.",156409670,Tushita,,Central & Western,22.28412,114.15247,Entire home/apt,490,30,0,,,87,364,0,
32580393,Causeway Bay Studio (c25a),97240131,Jov,,Wan Chai,22.27723,114.18196,Entire home/apt,217,29,0,,,290,353,0,
32582301,"Seaside 2BR for Comfy Getaway, Central in 10 mins",26604877,Taylor,,Central & Western,22.28232,114.1258,Entire home/apt,150000,1,7,2020-02-03,0.09,1,268,0,
32616981,"HKUST Big Clean Room & Balcony in TKO near 觀塘, 鰂魚涌",30511127,Rye,,Sai Kung,22.30858,114.25825,Private room,328,1,21,2025-09-08,0.26,3,319,9,
32643177,Studio in Shek Tong Tsui(St4a),97240131,Jov,,Central & Western,22.28783,114.13265,Private room,217,29,0,,,290,363,0,
32648308,Yau Ma Tei Studio - (Y10bs),97240131,Jov,,Yau Tsim Mong,22.30972,114.1705,Private room,248,29,0,,,290,365,0,
32648708,Yau Ma Tei Studio Available (y10b),4584648,Ivy,,Yau Tsim Mong,22.31432,114.17158,Private room,217,29,0,,,353,364,0,
32651074,"150 Sq ft. Studio on Sai Ying Pun,",156409670,Tushita,,Central & Western,22.28584,114.13954,Entire home/apt,506,28,0,,,87,364,0,
32653186,160 SQ FT STUDIO - QUIET ENCLAVE OF SAI YING PUN!,138649185,Sidharth,,Central & Western,22.28418,114.14042,Entire home/apt,600,30,0,,,135,364,0,
32673099,Small studio available in yau ma tei (y10b),4584648,Ivy,,Yau Tsim Mong,22.31188,114.17096,Entire home/apt,217,29,0,,,353,364,0,
32678211,Room available in central (ml23a),4584648,Ivy,,Central & Western,22.28135,114.15248,Private room,180,29,0,,,353,364,0,
32678923,TASTEFUL STUDIO SET-UP ON GREAT GEORGE STRT.,156409670,Tushita,,Wan Chai,22.28214,114.18445,Entire home/apt,525,30,0,,,87,364,0,
32679168,"120 sq. ft. , PATERSON STREET STUDIO IN CWB.",156409670,Tushita,,Wan Chai,22.2803,114.18453,Entire home/apt,501,25,0,,,87,364,0,
32699231,Quarry Bay Flat share  Room (Q1f) Available Now,97240131,Jov,,Eastern,22.29007,114.21098,Private room,180,29,1,2022-09-25,0.03,290,363,0,
32699393,Studio in Tsimshatsui (T6bs),97240131,Jov,,Yau Tsim Mong,22.29934,114.17478,Private room,280,29,1,2024-01-03,0.05,290,363,0,
32701409,[B3] Twin Room in Kowloon,162186374,Wai Yan,,Yau Tsim Mong,22.30604,114.17297,Private room,,1,154,2025-09-08,1.95,27,258,34,
32706852,"PET FRIENDLY STUDIO, LOCK HART RD, HK",156409670,Tushita,,Wan Chai,22.28125,114.18159,Entire home/apt,595,26,0,,,87,364,0,
32707482,STROLL THOUGH THE HUB OF NIGHT LIFE AT LOCKHART RD,138649185,Sidharth,,Wan Chai,22.27929,114.18284,Entire home/apt,625,28,0,,,135,364,0,
32713565,"Causeway Bay Big Room, walk up near Times Sq (10a",97240131,Jov,,Wan Chai,22.28009,114.18404,Private room,160,29,0,,,290,363,0,
32731797,SALE Room Available kowloon and hongkong side,67709885,Steven,,Wan Chai,22.27794,114.18372,Private room,160,29,0,,,281,363,0,
32732124,Room At Central  ShareFlat (Ml3b),67709885,Steven,,Central & Western,22.28197,114.15552,Private room,160,29,0,,,281,363,0,
32754296,Room available in Yau Ma Tei -  Rooftop,4584648,Ivy,,Yau Tsim Mong,22.31241,114.17021,Private room,188,29,1,2019-04-01,0.01,353,341,0,
32771619,Flat share room in Sheung Wan,67709885,Steven,,Central & Western,22.28738,114.14899,Private room,,29,1,2021-03-07,0.02,281,364,0,
32771653,"Cherish, Discovery Bay",82584207,Indrani,,Islands,22.29678,114.02476,Entire home/apt,1400,3,55,2025-09-20,0.69,2,310,6,
32771724,Sheung Wan room for 2 with lift! Nice ! (sw18c),67709885,Steven,,Central & Western,22.28425,114.14923,Private room,160,29,0,,,281,363,0,
32792199,[3] Double Room in Kowloon,162186374,Wai Yan,,Yau Tsim Mong,22.30668,114.17293,Private room,230,1,114,2025-08-31,1.48,27,270,15,
32796715,Japanese Cosy Houseboat @ Aberdeen Fishing Village,15808049,Dennis,,Southern,22.24818,114.15244,Entire home/apt,2868,2,45,2025-09-21,0.57,2,242,3,
32797942,160 SQ FT STUDIO AT  LEIGHTON ROAD- CAUSEWAY BAY,138649185,Sidharth,,Wan Chai,22.27698,114.18771,Entire home/apt,510,28,0,,,135,364,0,
32823541,"170 sq. ft., LEIGHTON RD. STUDIO, CWB.",156409670,Tushita,,Wan Chai,22.27709,114.18592,Entire home/apt,,20,1,2019-10-30,0.01,87,364,0,
